"State","ViolentCrime","Murderandnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"OHIO",344.250850421475,4.68324003721352,35.573842606901,160.745510624459,143.248257152902,3314.9328669478,926.385342961365,2183.60309150716,204.944432479269
"OKLAHOMA",501.363870105296,6.19209642487631,41.4834623323697,90.7590730989233,362.929238249126,3575.59253656878,1030.49939108185,2262.7414373877,282.351708099232
"OREGON",254.720190177423,2.23165296306781,30.5305143957458,64.3423625591071,157.615660259502,2967.17299609176,506.522969451662,2202.68569781215,257.964328827943
"PENNSYLVANIA",381.366799433718,5.25715152744958,29.0328077096424,139.380127397515,207.696712799112,2203.10204308463,435.282938625945,1626.1270961915,141.692008267189
"PUERTO RICO",264.462776586928,22.5342853858858,1.63839882559572,153.580985297765,86.7091070776813,1409.95561703612,466.842840751667,770.904456646455,172.208319638
"RHODE ISLAND",252.561457412536,2.94338540593557,27.2500519839842,74.6290622279149,147.738957794702,2610.78285506485,545.855570926568,1837.71692038332,227.210363754962
"SOUTH CAROLINA",670.910154625878,6.28775697648743,35.3684968486489,125.785149188173,503.468751612569,3888.86204141387,992.906878337679,2598.44735899526,297.507804080932
"SOUTH DAKOTA",186.894312994094,2.55534725414927,55.2037278508633,13.8135474637814,115.3216904253,1726.76404362892,306.602694048814,1319.55478900918,100.606560570927
"TENNESSEE",667.714485470249,7.32181389124391,31.6537420504319,153.218088088568,475.520841440005,3754.05757137498,1010.85502586141,2505.39447741467,237.808068098905
"TEXAS",491.423589775447,5.36502161844272,33.4705497306647,153.626333922488,298.961684503851,4019.20259292739,970.24539437537,2739.73717973216,309.220018819861
"UTAH",212.834819271387,1.34438594434806,32.5066285446757,46.6624806533622,132.321324129001,3276.14712980117,544.535731887427,2483.60905633498,248.002341578764
"VERMONT",131.483241778441,1.1422479439537,19.8908693688489,17.9116293969981,92.5384950686399,2401.63210163118,555.336004705536,1774.20318358944,72.0929133362043
"VIRGINIA",226.81631291238,4.40210641426232,19.1688264897705,79.3774634986724,123.867916509675,2428.8082977803,400.578997512239,1883.36574653762,144.863553730436
"WASHINGTON",330.95471584939,2.69140893955602,38.0944369760238,100.521343313727,189.647526620083,3666.80445233446,792.140171066059,2519.33217189913,355.332109369271
"WEST VIRGINIA",299.241779028369,4.64228921400073,24.206648365514,51.2760843411662,219.116757107688,2521.36687995521,658.202907487249,1711.60882615871,151.55514630925
"WISCONSIN",257.288919292142,2.55325115208525,19.6060611144414,85.8871906502926,149.242416375323,2609.34594546089,473.220525968534,1978.07432298915,158.051096503203
"WYOMING",227.993440361393,2.40428497595143,33.738812525696,14.0621863213695,177.788156538376,2637.09486855096,409.749201979512,2085.69328826893,141.652378302521
