"","Year","State","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"481",2008,"IDAHO",228.531459445419,1.51312601792006,15.8035077497908,175.067095264466,2100.99172826174,439.802718866123,1551.77493717591,109.414072219706
"482",2008,"ILLINOIS ",NA,NA,NA,NA,NA,NA,NA,NA
"483",2008,"INDIANA",365.398351014918,5.64780237500688,132.039716051664,198.885143419721,3519.33551167749,811.507976919972,2413.05111281544,294.776421942075
"484",2008,"IOWA",284.799211948512,2.51711509202826,41.8637255537678,210.767910026748,2426.41886270634,549.384727343542,1732.19053517779,144.843600185012
"485",2008,"KANSAS",410.858395937839,4.04935238204046,60.2325458907722,304.125392915289,3380.10893655182,700.808811527302,2414.88091509962,264.419209924893
"486",2008,"KENTUCKY",308.582812237099,4.79862281649794,98.5421373830251,171.635829987815,2654.36222305678,690.499823096356,1778.39091711582,185.471482844609
"487",2008,"LOUISIANA",659.377963380277,12.1323740087898,137.656961349956,481.5902732952,3820.11996237963,985.019059949566,2520.19912080361,314.901781626459
"488",2008,"MAINE",117.512472881737,2.35480714889066,25.2951864703416,61.376908913021,2452.41770328822,495.421039518222,1867.66591515402,89.3307486159811
"489",2008,"MARYLAND",628.248701495687,8.75106969845376,234.36181182289,365.130839142381,3517.55725516042,689.594942627241,2378.28513470168,449.677177831499
"490",2008,"MASSACHUSETTS",451.538269299219,2.59855905184334,109.711597454434,312.442225014119,2405.15880165121,556.127785813625,1652.25429680329,196.776719034292
"491",2008,"MICHIGAN",507.250046138528,5.50523664799443,131.536214915824,325.065923763902,2949.54549685581,746.828272356805,1836.37803478888,366.339189710123
"492",2008,"MINNESOTA",NA,2.10112683979035,80.656392097047,146.991233737273,2851.1886416483,507.354631177934,2150.03262445099,193.80138601938
"493",2008,"MISSISSIPPI",293.409526516358,8.30649277227373,108.159402961084,146.124772834588,3016.48154674447,906.94354864182,1886.16582479395,223.372173308703
"494",2008,"MISSOURI",504.826819283685,7.70880653734389,125.139224843374,344.644811527682,3666.38123965326,775.119333860983,2539.71612530143,351.545780490847
"495",2008,"MONTANA",257.995898430197,2.42210169549123,17.742175768526,207.522850597917,2602.4235031453,344.322252710499,2095.5700825847,162.531167850095
"496",2008,"NEBRASKA",303.892086481561,3.81734650495998,72.898767386196,194.451350050224,2879.08144176903,492.132669828292,2152.0159859598,234.932785980935
"497",2008,"NEVADA",724.453467796492,6.2688281175786,248.945548497462,426.857198018435,3447.47087398617,929.017251584225,1906.83906072187,611.614561680077
"498",2008,"NEW HAMPSHIRE",162.423655214476,1.0827467031372,33.353946317344,97.7112440169422,2129.87617007683,331.860294983333,1689.75134270151,108.264532391988
"499",2008,"NEW JERSEY",326.735886260783,4.33480446117125,146.368822976144,163.097017851568,2294.76016910307,465.587973841492,1596.59148994331,232.580705318268
"500",2008,"NEW MEXICO",650.213429027957,7.16744558837826,109.577078452397,476.007437226634,3911.2252389774,1094.92134441551,2412.68691501553,403.616979546365
"501",2008,"NEW YORK",398.288262339235,4.29623726824344,163.147266483673,216.465707034086,1993.43187458489,337.279863932239,1527.24197454493,128.910036107721
"502",2008,"NORTH CAROLINA",467.945365351747,6.57456558172348,155.887059275089,280.756401312509,4039.23091572848,1210.66054542295,2538.00820315369,290.562167151846
"503",2008,"NORTH DAKOTA",166.572654882667,0.482291518936658,11.2801380755866,118.772173667648,1893.67361806483,328.219934924091,1428.01152867639,137.442154464351
"504",2008,"OHIO",374.59816625655,5.17085109162079,177.586687468981,151.839361766827,3516.28243164747,936.656473345272,2314.57225770888,265.053700593318
"505",2008,"OKLAHOMA",526.721532708939,5.82638418578405,101.121386082978,379.537998295067,3442.75377422986,963.235419343388,2180.75460429021,298.763750596271
"506",2008,"OREGON",257.952580518621,2.17837548078446,69.9781758452954,155.276963271023,3289.95810721513,551.544756127781,2438.59560121231,299.817749875031
"507",2008,"PENNSYLVANIA",412.021485134371,5.6824082358922,152.680846361113,225.602348769823,2414.60815392498,472.496632309284,1760.69652970063,181.41499191506
"508",2008,"PUERTO RICO",239.8561267889,20.4095206999833,138.263754233964,78.7802440897746,1498.56968966148,484.011656947064,837.447904508734,177.110128205679
"509",2008,"RHODE ISLAND",249.431854950761,2.75983357251891,83.6515072497973,136.659345177143,2840.63007952127,547.20838075806,1988.88833903699,304.533359726225
"510",2008,"SOUTH CAROLINA",730.244588763983,6.81560816936912,147.414424515866,539.411424051552,4236.95768155208,1026.75048357838,2815.86940638119,394.33779159251
"511",2008,"SOUTH DAKOTA",206.932596963111,3.19761900508983,15.8141809621501,133.25688886982,1686.58855795237,307.760485806191,1276.69030133465,102.137770811534
"512",2008,"TENNESSEE",722.410444082017,6.56488097613344,173.776261132944,508.890908412187,4042.6311785506,1045.97218807483,2687.33724565913,309.32174481664
"513",2008,"TEXAS",508.397772677333,5.65129311515936,155.338217630717,314.435912381633,3988.75231933384,946.715450488094,2690.89423929233,351.142629553418
"514",2008,"UTAH",221.885641055036,1.43144998250619,51.9628480246163,135.879149354127,3358.19219012728,536.669319516314,2558.52320507497,262.999665535998
"515",2008,"VERMONT",135.913170618578,2.78560407696808,14.3583436561645,98.3863534307441,2538.7693345724,557.37703841013,1887.1613544737,94.2309416885688
"516",2008,"VIRGINIA",255.9127893821,4.73770226111303,95.7219423225331,132.821028768533,2518.143210209,411.799688964168,1935.67789161136,170.665629633468
"517",2008,"WASHINGTON",331.215313968534,2.9386930182619,96.9101644004254,191.244241036016,3757.78352719395,801.262540144852,2524.00006185535,432.520925193744
"518",2008,"WEST VIRGINIA",277.765152284486,3.38305218972667,50.3844571975057,203.661791410155,2584.12699105499,616.594863341695,1789.72999014644,177.802137566855
"519",2008,"WISCONSIN",274.006777420888,2.59436507019338,91.0819673083205,160.428034436535,2756.51165983323,488.281813652058,2063.52815650276,204.701689678414
"520",2008,"WYOMING",231.968325838884,1.89344992351912,16.0862703802156,180.2296245056,2716.81376551978,409.909280622265,2173.02871593805,133.875768959468
"521",2009,"ALABAMA",451.219022972692,6.89548533942589,133.655701158191,278.587270141197,3782.22527651624,1039.75926669376,2506.39590788869,236.070101933797
"522",2009,"ALASKA",632.989195099833,3.17194399981003,93.7463729375761,462.792800669559,2946.23364850526,515.049652401838,2189.33252276382,241.851473339601
"523",2009,"ARIZONA",409.426095013798,5.38386936291945,123.292358077521,248.705402233966,3561.36716899867,810.837459050812,2355.39000098428,395.139708963585
"524",2009,"ARKANSAS",528.582280367691,6.26241014309628,93.5037263210295,380.803586123096,3857.50691247612,1217.12453754219,2425.78682342869,214.595551505238
"525",2009,"CALIFORNIA",471.999853686241,5.33525763342256,173.403989603931,269.687533548273,2731.51663301739,622.63701114755,1665.11983876051,443.759783109332
"526",2009,"COLORADO",338.16552160253,3.48270568985985,67.4871036064757,222.530349415216,2666.59575875145,530.732672599307,1887.80663046562,248.056455686523
"527",2009,"CONNECTICUT",298.66798852169,3.04125188159696,113.407429977307,163.715989140173,2335.82355964037,428.418594498233,1694.91525423729,212.489710904849
"528",2009,"DELAWARE",636.557858195953,4.63420070215182,188.78937516851,404.977599115969,3349.46427880555,783.109738365039,2350.88238563829,215.472154802221
"529",2009,"DISTRICT OF COLUMBIA",1345.93609346677,24.013727847753,731.918413359637,564.989652417966,4745.37944191429,616.352348092326,3206.49971567079,922.527378151176
"530",2009,"FLORIDA",612.651702395426,5.49370891033962,166.779173367537,410.697207421524,3841.28536429059,981.35170821801,2588.77941859129,271.154237481292
"531",2009,"GEORGIA",426.361207054445,5.77813366866331,148.748557901431,248.42738892895,3668.19595438299,1001.56374625393,2329.06110010034,337.571108028722
"532",2009,"HAWAII",274.788484671605,1.69860822219031,79.8345864429445,162.989179865625,3661.19560400192,708.628466511939,2580.49472736566,372.072410124323
"533",2009,"IDAHO",228.661748124362,1.43141893539483,15.8891280378719,175.608562317317,1992.89346883534,424.622231640453,1474.81760048775,93.4536367071368
"534",2009,"ILLINOIS ",NA,NA,NA,NA,NA,NA,NA,NA
"535",2009,"INDIANA",355.221204544779,5.12917319717608,124.189210033089,199.12534027449,3243.04742649213,798.10754731055,2217.90057281493,227.039306366649
"536",2009,"IOWA",279.773432246957,1.15319539905589,39.8956658166701,210.332443842589,2311.94394675171,540.338518476943,1641.93035726366,129.675071011115
"537",2009,"KANSAS",400.879903162916,4.24333977307754,63.5752522143373,294.124305600566,3212.30636645012,691.946781044925,2308.59322946415,211.766355941052
"538",2009,"KENTUCKY",259.172919520648,4.13867315304597,84.3364873042593,135.745669209155,2510.63487908246,688.680174643538,1680.95201338509,141.002691053829
"539",2009,"LOUISIANA",619.012160751977,11.8929738358974,136.891947500139,439.878672202269,3782.61443344573,1030.39515174251,2489.81310384695,262.40617785628
"540",2009,"MAINE",119.775377550347,1.97223547581319,30.2662290326716,59.0153538531792,2403.4723481208,510.353856971966,1815.67032111786,77.4481700309717
"541",2009,"MARYLAND",589.931218262444,7.68491430267825,210.668415598762,351.295329151196,3200.67907973327,649.743713371646,2206.71086018755,344.224506174074
"542",2009,"MASSACHUSETTS",458.716283927263,2.6272128967982,113.275592961445,316.978016059671,2307.55797519896,526.216670786308,1602.81520183226,178.526102580391
"543",2009,"MICHIGAN",498.514061093281,6.32121895307375,124.111186973173,322.708562722575,2841.43166532073,762.18742189264,1783.90135619561,295.342887232471
"544",2009,"MINNESOTA",NA,1.41396334136616,68.8614853444213,139.970673768254,2642.0565746814,484.355451732524,1995.76392635442,161.937196594454
"545",2009,"MISSISSIPPI",286.843323166525,6.61275623878036,104.585570652152,143.666389299903,3014.4254442009,1005.94348611648,1820.15852502534,188.323433059085
"546",2009,"MISSOURI",492.637037381713,6.41575142026843,124.775782801196,334.574043947006,3386.25872983145,731.982297662214,2361.93163860618,292.34479356306
"547",2009,"MONTANA",253.712471375419,2.89787353667914,22.1459780911621,198.508497014719,2464.1620035454,347.297531229176,1967.45080551285,149.413666803371
"548",2009,"NEBRASKA",282.69594039023,2.25474046439348,68.2097620278721,179.100338386112,2765.30560064783,485.307857361143,2085.71913815835,194.278605128344
"549",2009,"NEVADA",702.171893828613,5.94002841376649,227.801981396739,429.800782040683,3055.63385210843,832.133661989683,1755.1459752524,468.35421486634
"550",2009,"NEW HAMPSHIRE",199.938891426283,0.825843252138949,35.7142788766193,120.625075380204,2366.79364618023,411.020352873325,1852.15273628578,103.620557021123
"551",2009,"NEW JERSEY",311.66688780106,3.66707499293811,133.750525212649,162.282437853628,2080.97884199568,428.185609206768,1474.57798634528,178.215246443635
"552",2009,"NEW MEXICO",620.11781284406,8.7601474808889,93.992366491231,464.593191548627,3742.85431453033,1099.20472786368,2319.42137173709,324.228214929565
"553",2009,"NEW YORK",385.029242889146,3.98960656055886,144.118544060354,223.678664119803,1934.85342392459,321.496233764062,1501.39698634489,111.960203815638
"554",2009,"NORTH CAROLINA",405.016341799795,5.2990818840308,126.452244099419,248.643233733766,3664.95322878646,1150.53561205253,2300.55717243951,213.860444294421
"555",2009,"NORTH DAKOTA",200.63543359741,1.61314472055837,16.1953003495244,148.104739494289,1932.59860383656,363.892769707363,1437.02521242347,131.680621705723
"556",2009,"OHIO",344.250850421475,4.68324003721352,160.745510624459,143.248257152902,3314.9328669478,926.385342961365,2183.60309150716,204.944432479269
"557",2009,"OKLAHOMA",501.363870105296,6.19209642487631,90.7590730989233,362.929238249126,3575.59253656878,1030.49939108185,2262.7414373877,282.351708099232
"558",2009,"OREGON",254.720190177423,2.23165296306781,64.3423625591071,157.615660259502,2967.17299609176,506.522969451662,2202.68569781215,257.964328827943
"559",2009,"PENNSYLVANIA",381.366799433718,5.25715152744958,139.380127397515,207.696712799112,2203.10204308463,435.282938625945,1626.1270961915,141.692008267189
"560",2009,"PUERTO RICO",264.462776586928,22.5342853858858,153.580985297765,86.7091070776813,1409.95561703612,466.842840751667,770.904456646455,172.208319638
"561",2009,"RHODE ISLAND",252.561457412536,2.94338540593557,74.6290622279149,147.738957794702,2610.78285506485,545.855570926568,1837.71692038332,227.210363754962
"562",2009,"SOUTH CAROLINA",670.910154625878,6.28775697648743,125.785149188173,503.468751612569,3888.86204141387,992.906878337679,2598.44735899526,297.507804080932
"563",2009,"SOUTH DAKOTA",186.894312994094,2.55534725414927,13.8135474637814,115.3216904253,1726.76404362892,306.602694048814,1319.55478900918,100.606560570927
"564",2009,"TENNESSEE",667.714485470249,7.32181389124391,153.218088088568,475.520841440005,3754.05757137498,1010.85502586141,2505.39447741467,237.808068098905
"565",2009,"TEXAS",491.423589775447,5.36502161844272,153.626333922488,298.961684503851,4019.20259292739,970.24539437537,2739.73717973216,309.220018819861
"566",2009,"UTAH",212.834819271387,1.34438594434806,46.6624806533622,132.321324129001,3276.14712980117,544.535731887427,2483.60905633498,248.002341578764
"567",2009,"VERMONT",131.483241778441,1.1422479439537,17.9116293969981,92.5384950686399,2401.63210163118,555.336004705536,1774.20318358944,72.0929133362043
"568",2009,"VIRGINIA",226.81631291238,4.40210641426232,79.3774634986724,123.867916509675,2428.8082977803,400.578997512239,1883.36574653762,144.863553730436
"569",2009,"WASHINGTON",330.95471584939,2.69140893955602,100.521343313727,189.647526620083,3666.80445233446,792.140171066059,2519.33217189913,355.332109369271
"570",2009,"WEST VIRGINIA",299.241779028369,4.64228921400073,51.2760843411662,219.116757107688,2521.36687995521,658.202907487249,1711.60882615871,151.55514630925
"571",2009,"WISCONSIN",257.288919292142,2.55325115208525,85.8871906502926,149.242416375323,2609.34594546089,473.220525968534,1978.07432298915,158.051096503203
"572",2009,"WYOMING",227.993440361393,2.40428497595143,14.0621863213695,177.788156538376,2637.09486855096,409.749201979512,2085.69328826893,141.652378302521
"573",2010,"ALABAMA",391.427326816636,6.05950571475905,106.424516889037,250.09228344176,3631.77077786212,906.735412559453,2495.83094103026,229.20442427241
"574",2010,"ALASKA",638.717974432941,4.38009722050367,83.6238181370211,475.738817312324,2852.41429477849,437.210157334566,2187.25159280623,227.952544637688
"575",2010,"ARIZONA",408.722067975708,6.41750019625303,108.818106897341,259.58308645317,3536.16366206426,794.895177489701,2404.13707702607,337.13140754849
"576",2010,"ARKANSAS",511.685666747959,4.80836066493645,83.861561760275,377.609434260078,3607.68969125023,1122.27796039836,2292.94691291372,192.464817938145
"577",2010,"CALIFORNIA",440.578713304971,4.85586014006137,155.999540022005,257.360587423252,2635.79792707115,614.315966873424,1612.06503813984,409.416922057888
"578",2010,"COLORADO",321.534464068221,2.41316976616776,62.5911382846105,212.783628900587,2689.57009125077,521.166709139572,1944.18453516463,224.218846946571
"579",2010,"CONNECTICUT",281.385759815696,3.63728236810585,99.4097250298467,162.026939951546,2193.16935158727,424.498831453091,1581.01472903505,187.655791099122
"580",2010,"DELAWARE",620.86968529981,5.3456044653616,203.689803482216,377.087848327383,3448.24898043731,836.921199108175,2396.50130187742,214.826479451719
"581",2010,"DISTRICT OF COLUMBIA",1330.18016595676,21.9370042361685,718.769267586581,558.396471466107,4778.94313496409,703.147461539612,3238.86572392945,836.929949495033
"582",2010,"FLORIDA",542.695855068404,5.25556586919174,138.830488051745,370.016033115638,3560.48662019926,900.03907855275,2439.79277892159,220.654762724919
"583",2010,"GEORGIA",403.896369570245,5.77962716268927,128.001581482161,248.492202393691,3643.4735952669,999.842093775663,2330.23716374626,313.394337744975
"584",2010,"HAWAII",262.735967995319,1.7643153978421,77.4828512218987,156.656504700063,3314.1929617048,636.84434547942,2302.43159418393,374.917022041445
"585",2010,"IDAHO",221.547158940358,1.34986592439401,13.7595254944751,172.858383006042,2000.21237239158,415.122518443999,1500.56620076442,84.5236531831588
"586",2010,"ILLINOIS",468.13683082905,6.00620268098311,173.225186498692,265.887120550312,2785.62428606424,613.504420515502,1927.59901520726,244.520850341475
"587",2010,"INDIANA",336.383778259728,4.83901596643038,104.483049742643,198.551854400504,3178.59993779994,762.187527858273,2203.10884635425,213.303563587409
"588",2010,"IOWA",274.889668241735,1.28045229522467,33.5170588203785,212.536267547223,2252.18506851979,548.775966475932,1578.83468718051,124.574414863345
"589",2010,"KANSAS",369.721800420766,3.52559923511366,54.2540555079293,273.106121605283,3123.84062517186,681.235800737128,2231.55983665658,211.044987778151
"590",2010,"KENTUCKY",242.890143366238,4.32434513864496,86.4524850351775,120.328815052108,2549.21719842352,698.570899131228,1707.50933459576,143.136964696533
"591",2010,"LOUISIANA",549.579637450534,11.4056079585228,115.90946246849,395.086462867007,3642.15155725444,1004.14036758574,2418.45035885768,219.56083081102
"592",2010,"MAINE",122.03008067837,1.80673777685433,31.1662266507373,59.7729081175976,2479.29591428836,553.99097082796,1850.77701016516,74.5279332952413
"593",2010,"MARYLAND",547.669788026504,7.44775486563557,191.459261127292,327.510690126286,2997.30564477466,632.920600697803,2051.73522296153,312.64982111532
"594",2010,"MASSACHUSETTS",467.720381808805,3.23611800560297,105.382366926407,332.411004871957,2352.23299005857,577.150261893147,1599.86044317773,175.222284987693
"595",2010,"MICHIGAN",493.783461096554,5.79888693743306,117.226624350156,323.262895323177,2719.27043079603,750.794342214461,1690.23233614424,278.243752437331
"596",2010,"MINNESOTA",NA,1.8183288351032,64.0266569061347,136.555169282005,2571.39879761297,460.534533122956,1948.79682052094,162.06744396908
"597",2010,"MISSISSIPPI",276.909278942093,7.13532191244536,98.6108038016995,139.544258807102,3051.7940279297,1046.20068928311,1819.49476423653,186.098574410056
"598",2010,"MISSOURI",455.345581891837,7.03087514936141,102.475610170337,321.907182409204,3347.84294952565,735.757246863991,2343.92373892002,268.161963741642
"599",2010,"MONTANA",272.225275149594,2.65865453830491,15.8633439337828,221.246472780677,2544.16978408108,369.418787741809,2020.46000887469,154.29098746458
"600",2010,"NEBRASKA",282.247153312703,2.96130641363793,57.0505400918983,185.118583536363,2692.01381823113,457.939287144437,2034.21921653408,199.855314552618
"601",2010,"NEVADA",660.642957677896,5.8506578842614,196.182186524157,422.876664799147,2774.69301635111,823.01722870629,1574.53053099164,377.145256653179
"602",2010,"NEW HAMPSHIRE",206.237026804342,1.08425726945414,38.0030556854567,128.638319643794,2433.54052863356,434.892321660659,1919.50115715989,79.1470498130116
"603",2010,"NEW JERSEY",307.726640016361,4.21979609854259,134.419273025812,157.929565574835,2081.94047835427,440.542163042457,1464.46260612332,176.935709188487
"604",2010,"NEW MEXICO",589.08793030436,6.91527971721404,78.5578467600404,457.023401118684,3436.55612722329,1021.12465476569,2160.43119585364,255.000276603968
"605",2010,"NEW YORK",393.023822521196,4.48315515401578,147.308588490713,226.907443343571,1941.8510285486,335.488516705956,1500.71238317426,105.650128668385
"606",2010,"NORTH CAROLINA",366.033395532842,5.02075655766423,102.021578084094,237.776776141298,3459.14942388814,1080.09708887584,2186.00481678521,193.047518227089
"607",2010,"NORTH DAKOTA",224.925972610843,1.53578210065639,13.4512109646844,174.752764547992,1768.49507915719,292.321022094367,1348.48351898273,127.690538080091
"608",2010,"OHIO",323.215172114687,4.30237456835687,147.217373617519,139.185029132246,3274.78512348368,940.647735259959,2146.58731659419,187.550071629525
"609",2010,"OKLAHOMA",479.448727469837,5.20414056304978,88.9387270555998,346.653440618546,3415.10246208733,998.904552290086,2144.59073227667,271.607177520577
"610",2010,"OREGON",255.131495894399,2.38116206441717,63.6649085616671,157.145298752719,3048.54572209001,515.954652050749,2296.29130455537,236.299765483893
"611",2010,"PENNSYLVANIA",367.293794093801,5.20311336848012,129.366754551352,205.75835091859,2175.23559233834,435.144418820198,1608.42750965564,131.663663862501
"612",2010,"RHODE ISLAND",256.610743069087,2.75516902961997,74.1045463139164,151.629302457706,2556.60684783011,581.530676907028,1747.15718809349,227.918982829597
"613",2010,"SOUTH CAROLINA",597.661381589243,6.06802029560861,107.717582224468,452.182402122817,3899.14269905182,997.841007403912,2615.96834104788,285.333350600034
"614",2010,"SOUTH DAKOTA",270.955677221737,2.77740396962732,19.4098113252993,200.353098816322,1869.7575376585,394.103098159568,1377.17339381626,98.4810456826721
"615",2010,"TENNESSEE",613.30532665312,5.62549784474099,131.828893470877,442.160979057233,3657.86573023926,1012.19566962728,2411.90462496287,233.765435649111
"616",2010,"TEXAS",450.731577643526,4.97360997167286,130.772822591995,284.660416668474,3784.85586078199,909.692463089088,2604.43162415316,270.731773539733
"617",2010,"UTAH",212.940676467013,1.91207243129385,45.9468875209443,130.722066669918,3182.14299355739,543.758113770245,2422.98012851041,215.404751276735
"618",2010,"VERMONT",130.318967431426,1.13414974553774,11.8468780553347,96.208084484812,2282.37063875561,537.869678791703,1674.07030261274,70.4306573511661
"619",2010,"VIRGINIA",213.56016429897,4.61190967556153,70.7034499584053,119.097255551289,2327.15212452806,382.813499872016,1812.50549929609,131.833125359954
"620",2010,"WASHINGTON",314.044494106641,2.26346268874503,88.237597939713,185.411415199363,3709.302325301,820.937668068731,2505.45759289655,382.907064335715
"621",2010,"WEST VIRGINIA",317.177434989321,3.36264559126933,45.7981677480856,248.757982683444,2236.19817923515,583.654790023363,1524.53002575666,128.013363455127
"622",2010,"WISCONSIN",248.899319512043,2.73317552032397,79.2878645732908,145.999735065166,2509.69445900973,467.485334760706,1898.9874241565,143.221700092518
"623",2010,"WYOMING",195.90911336355,1.43312621621079,13.5528452975734,151.881718052688,2461.56844349829,381.340525934099,1975.43698349604,104.790934068153
"624",2011,"ALABAMA",423.954778064508,6.36163304483485,103.728046250623,285.197701831515,3641.43289647128,1071.9122555308,2345.22468719632,224.295953744161
"625",2011,"ALASKA",606.466800112147,4.03060743645643,79.6525715117775,464.687350630615,2632.75570291903,390.978794136268,2055.89580908216,185.8810997006
"626",2011,"ARIZONA",405.885340090666,6.26734594833346,110.248630508829,255.064598340836,3556.95372936573,848.165270783673,2402.2268006139,306.561657968156
"627",2011,"ARKANSAS",487.769656259665,5.62089855352826,85.0710356042976,355.32500422408,3813.09481884385,1187.03970164218,2425.67423307335,200.380884128328
"628",2011,"CALIFORNIA",411.286431210281,4.75900176875813,144.120987961438,242.066859403757,2584.8815610184,610.686309429849,1584.40817684106,389.787074747498
"629",2011,"COLORADO",321.262349334402,2.94688570194813,65.0244850220807,208.661797123312,2611.48598901802,505.080671551983,1889.72887502814,216.676442437897
"630",2011,"CONNECTICUT",272.767208952194,3.5747110418635,102.689160163532,147.345120756811,2167.41991599988,437.874175198264,1542.0968305439,187.448910257717
"631",2011,"DELAWARE",559.453664559299,4.51972418658744,169.54477558467,353.530621131364,3410.627966069,830.196167053415,2411.76892083317,168.662878182409
"632",2011,"DISTRICT OF COLUMBIA",1202.11134052648,17.475841267581,662.302021372307,494.339769189445,4795.50029450029,622.981378520249,3451.47865034725,721.040265632787
"633",2011,"FLORIDA",515.715399425693,5.16892813983205,134.556607608455,348.289224101181,3524.86642455548,893.670988186224,2423.11875122609,208.07668514316
"634",2011,"GEORGIA",373.457204684508,5.6491641336796,123.889062789178,222.972871872829,3625.96040071816,975.082954670485,2350.35437905224,300.523066995433
"635",2011,"HAWAII",287.151524849825,1.2365345029495,75.7570247172447,178.585558819918,3336.69027103029,727.582632354928,2304.84080114211,304.266837533252
"636",2011,"IDAHO",200.935695773764,2.2763863502215,11.6287617244551,159.595615768903,2069.43153422542,436.769784227509,1548.47746369095,84.1842863069616
"637",2011,"ILLINOIS",442.909896471411,5.82405407364337,164.227270267797,243.838967336808,2724.89359200713,615.466223354811,1876.82807325546,232.599295396856
"638",2011,"INDIANA",354.310896962526,5.09110059777763,116.296102502983,204.717331480285,3301.69757931482,813.422235024492,2248.16689074261,240.108453547723
"639",2011,"IOWA",255.625006107838,1.50019621286606,26.9730649337901,199.903485603678,2330.3957334618,568.280939255617,1633.56707369484,128.547720511343
"640",2011,"KANSAS",354.782388176189,3.88380581290457,51.0225441618508,262.047345234332,3085.74001495407,655.956646114148,2196.4762800153,233.307088824626
"641",2011,"KENTUCKY",238.2421508495,3.5172470947801,84.542552473385,116.75106872026,2707.21410720085,744.789421318428,1809.71070664016,152.713979242262
"642",2011,"LOUISIANA",555.237375969035,11.2862087765565,115.160449420464,401.096230420746,3681.34489716197,1014.06785154076,2466.88936038408,200.387685237139
"643",2011,"MAINE",123.17533361241,1.95755420166422,27.7822115543884,63.8463831927408,2545.49807707945,591.331949995031,1873.00291826157,81.1632088228474
"644",2011,"MARYLAND",494.09011804322,6.82876226625001,177.462030451819,289.313038526401,2860.17045482817,613.970926973594,1970.5096984724,275.689829382174
"645",2011,"MASSACHUSETTS",431.581851791972,2.85212878179247,103.967793285506,299.965958487059,2265.9608330988,556.304103075084,1544.981578228,164.675151795717
"646",2011,"MICHIGAN",448.108148873806,6.29462176087162,105.976291993598,291.681669837577,2616.35200020534,727.832863391771,1629.19447776574,259.324659047827
"647",2011,"MINNESOTA",NA,1.39128169516142,63.4417515340569,125.454652347442,2548.72883284904,481.47168221111,1914.08429218583,153.1728584521
"648",2011,"MISSISSIPPI",277.94120832709,8.31895702806542,88.1257774613723,151.755888808781,3100.30956825731,1061.30418047312,1867.12149118548,171.883896598704
"649",2011,"MISSOURI",447.348867896965,6.09491601530754,104.302181304817,312.702133024348,3308.79816368665,745.698975653127,2308.27110447645,254.828083557069
"650",2011,"MONTANA",267.619364391599,2.84804430755499,16.973889813611,212.030449836106,2319.57012339007,339.606773499477,1833.84364308946,146.119706801126
"651",2011,"NEBRASKA",254.728627408339,3.64554345464968,54.5561478717864,158.605092988508,2763.69420495401,474.474978393017,2065.37286006452,223.846366496472
"652",2011,"NEVADA",562.149588109298,5.16447656591771,157.876540331912,365.624150186213,2560.57549379176,742.278033912978,1469.99741948252,348.300040396264
"653",2011,"NEW HAMPSHIRE",220.4666283133,1.31791379015447,39.432118814734,135.73018592735,2510.82784344037,478.796202140478,1950.57810133466,81.4535399652307
"654",2011,"NEW JERSEY",308.38365270761,4.30782590261706,138.405911697504,154.265512849508,2150.72742741738,490.162569414096,1463.14173143993,197.423126563358
"655",2011,"NEW MEXICO",567.521145887727,7.49887092408621,82.7129021413679,436.175931813541,3531.45488240965,1028.84310179533,2242.92221042105,259.689570193272
"656",2011,"NEW YORK",399.668295723866,3.99724082824965,146.504259236349,235.001450466328,1914.30446072939,336.274358320375,1478.60710851457,99.4229938944474
"657",2011,"NORTH CAROLINA",350.665496822684,5.2850446743767,99.2809852716279,225.419966552457,3525.96964489147,1100.84931610001,2248.26871804089,176.85161075057
"658",2011,"NORTH DAKOTA",247.249187874162,3.58653003038229,13.3712587161019,192.326145114892,1936.18877516578,355.873252355597,1437.08990703105,143.225615779133
"659",2011,"OHIO",316.396505023165,4.61012631377177,143.909685799989,135.889621448798,3390.94464403039,997.718335439861,2205.76714976142,187.459158829111
"660",2011,"OKLAHOMA",454.782268852027,5.48663028077551,86.5702860001698,325.713897174118,3356.15467177896,958.463049615172,2106.74455621321,290.947065950574
"661",2011,"OREGON",248.3540844227,2.13940566405587,57.6555991552731,157.061324609376,3123.58546830333,528.946003091027,2360.19673806383,234.442727148474
"662",2011,"PENNSYLVANIA",356.314221369933,5.03544292515768,127.212934965622,197.911650577048,2225.14437343471,455.007582748332,1637.43841206783,132.698378618548
"663",2011,"PUERTO RICO",284.350728008007,30.6472890908061,174.414369693716,78.0750480887261,1395.23402280741,447.59610326194,789.734237284478,157.903682260993
"664",2011,"RHODE ISLAND",247.502620560029,1.33168204759432,70.9596291075257,146.294784942861,2676.77603581083,662.416698531916,1796.81956278976,217.539774489157
"665",2011,"SOUTH CAROLINA",571.80619246983,6.83866914872963,92.1738190753494,438.332281300152,3902.77085752519,1002.6433495593,2608.09918274666,292.028325219225
"666",2011,"SOUTH DAKOTA",255.345089582845,2.49994755152457,20.4315740537004,171.862841623548,1824.82466848042,353.516902958454,1355.97101253686,115.336752985106
"667",2011,"TENNESSEE",608.181369979134,5.82507320773976,126.199508288861,444.548348341877,3595.94418736559,979.939728451641,2396.80679793852,219.19766097543
