"","Year","State","Area","Actual","Percentage","ViolentCrime","Murderandnonnegligentmanslaughter","Robbery","Aggravatedassault","PropertyCrime","Burglary","Larcenytheft","Motorvehicletheft"
"1215",2004,"NEVADA","M","Y",1,13733,"168","4856",7814,92217,21374,48708,22135
"1216",2004,"NEVADA","O","Y",1,124,"2","19",85,1625,374,1139,112
"1217",2004,"NEVADA","R","Y",1,522,"2","30",449,4373,1394,2591,388
"1218",2004,"NEW HAMPSHIRE","M","Y",0.869,1391,"13","402",723,15642,2710,11630,1302
"1219",2004,"NEW HAMPSHIRE","M","N",1,1516,"13","420",796,17440,2980,13033,1427
"1220",2004,"NEW HAMPSHIRE","O","Y",0.857,517,"4","68",313,7554,1584,5539,431
"1221",2004,"NEW HAMPSHIRE","O","N",1,603,"5","79",365,8814,1848,6463,503
"1222",2004,"NEW HAMPSHIRE","R","Y",1,51,"0","1",32,257,138,107,12
"1223",2004,"NEW JERSEY","M","Y",1,30943,"392","13076",16144,211313,41030,139977,30306
"1224",2004,"NEW MEXICO","M","Y",0.916,8536,"78","1652",6152,50463,11229,33321,5913
"1225",2004,"NEW MEXICO","M","N",1,9105,"85","1695",6618,52618,11856,34526,6236
"1226",2004,"NEW MEXICO","O","Y",0.848,2638,"30","251",2176,17988,4574,12522,892
"1227",2004,"NEW MEXICO","O","N",1,3112,"35","296",2567,21221,5396,14773,1052
"1228",2004,"NEW MEXICO","R","Y",0.85,734,"42","60",532,5149,2272,2355,522
"1229",2004,"NEW MEXICO","R","N",1,864,"49","71",626,6056,2672,2770,614
"1230",2004,"NEW YORK","M","Y",0.991,81384,"862","33107",44261,387368,63151,284303,39914
"1231",2004,"NEW YORK","M","N",1,81668,"864","33206",44424,390499,63585,286817,40097
"1232",2004,"NEW YORK","O","Y",0.933,1383,"10","210",989,16165,2843,12941,381
"1233",2004,"NEW YORK","O","N",1,1484,"11","225",1061,17335,3049,13877,409
"1234",2004,"NEW YORK","R","Y",0.955,1683,"13","72",1362,14233,3880,9879,474
"1235",2004,"NEW YORK","R","N",1,1762,"14","75",1426,14900,4062,10342,496
"1236",2004,"NORTH CAROLINA","M","Y",0.96,27943,"342","9516",16410,251723,67479,163537,20707
"1237",2004,"NORTH CAROLINA","M","N",1,28511,"351","9639",16799,258694,69635,167914,21145
"1238",2004,"NORTH CAROLINA","O","Y",0.964,5029,"74","1434",3229,51035,13041,35626,2368
"1239",2004,"NORTH CAROLINA","O","N",1,5209,"77","1485",3345,52872,13505,36918,2449
"1240",2004,"NORTH CAROLINA","R","Y",0.913,4128,"95","600",3146,39935,16474,20364,3097
"1241",2004,"NORTH CAROLINA","R","N",1,4524,"104","658",3447,43762,18053,22315,3394
"1242",2004,"NORTH DAKOTA","M","Y",0.992,239,"2","14",143,7030,1067,5483,480
"1243",2004,"NORTH DAKOTA","M","N",1,241,"2","14",144,7096,1076,5536,484
"1244",2004,"NORTH DAKOTA","O","Y",0.876,178,"2","21",103,3163,424,2495,244
"1245",2004,"NORTH DAKOTA","O","N",1,203,"2","24",118,3611,484,2848,279
"1246",2004,"NORTH DAKOTA","R","Y",0.859,51,"4","1",30,1247,301,823,123
"1247",2004,"NORTH DAKOTA","R","N",1,60,"5","1",35,1451,350,958,143
"1248",2004,"OHIO","M","Y",0.906,34567,"459","16336",13970,337826,78947,222628,36251
"1249",2004,"OHIO","M","N",1,35945,"476","16821",14613,361132,83399,239979,37754
"1250",2004,"OHIO","O","Y",0.694,1474,"14","372",814,26317,4664,20595,1058
"1251",2004,"OHIO","O","N",1,2124,"20","536",1173,37923,6721,29677,1525
"1252",2004,"OHIO","R","Y",0.813,890,"17","151",546,17774,5558,10936,1280
"1253",2004,"OHIO","R","N",1,1094,"21","186",671,21855,6834,13447,1574
"1254",2004,"OKLAHOMA","M","Y",1,13046,"130","2755",9102,111507,24675,76328,10504
"1255",2004,"OKLAHOMA","O","Y",1,3141,"27","303",2464,29661,7383,20690,1588
"1256",2004,"OKLAHOMA","R","Y",1,1448,"29","32",1236,8304,3186,4253,865
"1257",2004,"OREGON","M","Y",0.991,9028,"65","2446",5454,135311,23516,95731,16064
"1258",2004,"OREGON","M","N",1,9073,"65","2455",5483,136099,23680,96264,16155
"1259",2004,"OREGON","O","Y",0.981,923,"10","226",570,20282,3559,15345,1378
"1260",2004,"OREGON","O","N",1,940,"10","230",581,20668,3627,15637,1404
"1261",2004,"OREGON","R","Y",1,711,"15","66",536,9708,2765,5967,976
"1262",2004,"PENNSYLVANIA","M","Y",0.928,45086,"585","17413",24261,248838,43932,177087,27819
"1263",2004,"PENNSYLVANIA","M","N",1,46817,"596","17873",25408,264776,46203,189679,28894
"1264",2004,"PENNSYLVANIA","O","Y",0.728,1995,"17","322",1462,14326,2414,11213,699
"1265",2004,"PENNSYLVANIA","O","N",1,2742,"23","443",2009,19689,3318,15410,961
"1266",2004,"PENNSYLVANIA","R","Y",1,1439,"31","158",922,15146,4922,9110,1114
"1267",2004,"PUERTO RICO","M","Y",1,9771,"761","5919",2900,58450,17475,30998,9977
"1268",2004,"PUERTO RICO","O","Y",1,274,"32","111",123,1623,789,683,151
"1269",2004,"RHODE ISLAND","M","Y",1,2660,"26","731",1586,31132,5464,21592,4076
"1270",2004,"RHODE ISLAND","R","Y",1,13,"0","0",10,34,1,31,2
"1271",2004,"SOUTH CAROLINA","M","Y",0.999,24884,"206","4480",18890,146185,32209,101262,12714
"1272",2004,"SOUTH CAROLINA","M","N",1,24890,"206","4481",18895,146238,32218,101303,12717
"1273",2004,"SOUTH CAROLINA","O","Y",0.996,3152,"18","467",2548,17223,3495,12926,802
"1274",2004,"SOUTH CAROLINA","O","N",1,3163,"18","469",2557,17283,3507,12971,805
"1275",2004,"SOUTH CAROLINA","R","Y",1,4869,"64","496",4018,25592,7700,15777,2115
"1276",2004,"SOUTH DAKOTA","M","Y",0.974,826,"6","96",487,8823,2002,6266,555
"1277",2004,"SOUTH DAKOTA","M","N",1,833,"6","97",491,8960,2035,6360,565
"1278",2004,"SOUTH DAKOTA","O","Y",0.87,290,"1","10",218,4205,699,3329,177
"1279",2004,"SOUTH DAKOTA","O","N",1,333,"1","11",251,4835,804,3827,204
"1280",2004,"SOUTH DAKOTA","R","Y",0.797,125,"9","5",88,884,247,576,61
"1281",2004,"SOUTH DAKOTA","R","N",1,156,"11","6",110,1110,310,723,77
"1282",2004,"TENNESSEE","M","Y",1,34037,"274","8325",23604,203710,46466,136468,20776
"1283",2004,"TENNESSEE","O","Y",1,3807,"29","411",3147,29841,6458,21524,1859
"1284",2004,"TENNESSEE","R","Y",1,3180,"48","104",2862,20572,7281,11177,2114
"1285",2004,"TEXAS","M","Y",0.999,112550,"1253","34929",68784,927281,196514,641156,89611
"1286",2004,"TEXAS","M","N",1,112576,"1253","34935",68802,927651,196585,641428,89638
"1287",2004,"TEXAS","O","Y",0.989,5240,"54","691",3984,56427,12988,41011,2428
"1288",2004,"TEXAS","O","N",1,5282,"55","695",4016,56968,13113,41408,2447
"1289",2004,"TEXAS","R","Y",1,3696,"56","187",3167,26083,10420,13671,1992
"1290",2004,"UTAH","M","Y",0.993,5195,"40","1208",3103,90077,13468,69345,7264
"1291",2004,"UTAH","M","N",1,5227,"40","1215",3121,90688,13560,69819,7309
"1292",2004,"UTAH","O","Y",0.911,205,"2","14",152,4095,921,2994,180
"1293",2004,"UTAH","O","N",1,225,"2","15",167,4495,1011,3286,198
"1294",2004,"UTAH","R","Y",0.944,177,"4","6",128,2289,614,1539,136
"1295",2004,"UTAH","R","N",1,187,"4","6",136,2424,650,1630,144
"1296",2004,"VERMONT","M","Y",1,322,"7","44",207,6198,1431,4550,217
"1297",2004,"VERMONT","O","Y",0.939,217,"5","21",143,4773,765,3849,159
"1298",2004,"VERMONT","O","N",1,230,"5","22",152,5083,815,4099,169
"1299",2004,"VERMONT","R","Y",0.97,140,"4","10",90,2970,1106,1681,183
"1300",2004,"VERMONT","R","N",1,144,"4","10",93,3062,1140,1733,189
"1301",2004,"VIRGINIA","M","Y",0.994,18460,"334","6564",10062,177465,24578,136890,15997
"1302",2004,"VIRGINIA","M","N",1,18599,"335","6601",10151,178829,24768,137956,16105
"1303",2004,"VIRGINIA","O","Y",0.972,735,"13","144",500,8777,1274,7115,388
"1304",2004,"VIRGINIA","O","N",1,755,"13","148",514,9026,1310,7317,399
"1305",2004,"VIRGINIA","R","Y",0.997,1201,"43","157",828,11777,2707,8166,904
"1306",2004,"VIRGINIA","R","N",1,1205,"43","157",831,11813,2715,8191,907
"1307",2004,"WASHINGTON","M","Y",0.999,19567,"174","5647",11305,269545,52954,175529,41062
"1308",2004,"WASHINGTON","M","N",1,19573,"174","5649",11308,269652,52972,175603,41077
"1309",2004,"WASHINGTON","O","Y",0.961,947,"7","155",562,18315,3221,13987,1107
"1310",2004,"WASHINGTON","O","N",1,985,"7","161",585,19054,3351,14551,1152
"1311",2004,"WASHINGTON","R","Y",0.882,680,"8","49",462,10697,3800,6012,885
"1312",2004,"WASHINGTON","R","N",1,772,"9","56",524,12131,4309,6818,1004
"1313",2004,"WEST VIRGINIA","M","Y",0.963,3111,"41","581",2282,28276,6687,19213,2376
"1314",2004,"WEST VIRGINIA","M","N",1,3191,"42","591",2346,29147,6887,19818,2442
"1315",2004,"WEST VIRGINIA","O","Y",0.833,588,"6","95",452,6292,1183,4756,353
"1316",2004,"WEST VIRGINIA","O","N",1,705,"7","114",542,7551,1420,5707,424
"1317",2004,"WEST VIRGINIA","R","Y",0.873,899,"17","55",769,7686,2293,4630,763
"1318",2004,"WEST VIRGINIA","R","N",1,1028,"19","63",880,8799,2625,5301,873
"1319",2004,"WISCONSIN","M","Y",0.982,9845,"128","3965",4905,115700,17808,87984,9908
"1320",2004,"WISCONSIN","M","N",1,9888,"128","3968",4939,116562,18002,88605,9955
"1321",2004,"WISCONSIN","O","Y",0.996,934,"3","59",702,19087,2400,16061,626
"1322",2004,"WISCONSIN","O","N",1,937,"3","59",704,19153,2408,16117,628
"1323",2004,"WISCONSIN","R","Y",1,723,"23","40",548,10995,3444,6760,791
"1324",2004,"WYOMING","M","Y",1,293,"1","33",220,6427,1071,5056,300
"1325",2004,"WYOMING","O","Y",0.974,594,"8","32",508,7927,1212,6370,345
"1326",2004,"WYOMING","O","N",1,610,"8","33",522,8140,1245,6541,354
"1327",2004,"WYOMING","R","Y",0.958,249,"2","1",221,2224,404,1681,139
"1328",2004,"WYOMING","R","N",1,260,"2","1",231,2322,422,1755,145
"1329",2005,"ALABAMA","M","Y",0.869,14466,"292","5467",7562,128757,32178,86479,10100
"1330",2005,"ALABAMA","M","N",1,15745,"311","5832",8348,142137,35463,95594,11080
"1331",2005,"ALABAMA","O","Y",0.778,2208,"30","383",1643,20668,3934,15689,1045
"1332",2005,"ALABAMA","O","N",1,2825,"39","487",2106,26409,5025,20051,1333
"1333",2005,"ALABAMA","R","Y",0.846,937,"20","108",710,7486,2526,4345,615
"1334",2005,"ALABAMA","R","N",1,1108,"24","128",839,8847,2985,5135,727
"1335",2005,"ALASKA","M","Y",1,2510,"18","462",1754,14276,2132,10491,1653
"1336",2005,"ALASKA","O","Y",0.895,571,"4","30",444,4372,603,3472,297
"1337",2005,"ALASKA","O","N",1,638,"4","34",496,4887,674,3881,332
"1338",2005,"ALASKA","R","Y",1,1046,"10","41",837,4812,1325,2877,610
"1339",2005,"ARIZONA","M","Y",0.926,27028,"401","8250",16550,254833,47985,155870,50978
"1340",2005,"ARIZONA","M","N",1,27940,"419","8393",17252,265089,50575,161845,52669
"1341",2005,"ARIZONA","O","Y",0.987,1314,"10","139",1076,14527,2991,10218,1318
"1342",2005,"ARIZONA","O","N",1,1331,"10","141",1090,14721,3031,10354,1336
"1343",2005,"ARIZONA","R","Y",0.884,1066,"14","40",977,6657,2405,3457,795
"1344",2005,"ARIZONA","R","N",1,1207,"16","45",1106,7535,2722,3913,900
"1345",2005,"ARKANSAS","M","Y",0.975,11060,"124","2110",7991,79343,19874,54194,5275
"1346",2005,"ARKANSAS","M","N",1,11197,"126","2125",8098,80480,20239,54886,5355
"1347",2005,"ARKANSAS","O","Y",0.933,2133,"36","329",1575,20798,6095,13741,962
"1348",2005,"ARKANSAS","O","N",1,2288,"39","353",1689,22299,6535,14733,1031
"1349",2005,"ARKANSAS","R","Y",0.85,997,"18","45",817,8492,2862,4867,763
"1350",2005,"ARKANSAS","R","N",1,1174,"21","53",962,9996,3369,5729,898
"1351",2005,"CALIFORNIA","M","Y",1,186982,"2475","63325",112095,1178603,243735,679817,255051
"1352",2005,"CALIFORNIA","O","Y",1,1240,"4","179",920,11322,3008,7156,1158
"1353",2005,"CALIFORNIA","R","Y",1,1956,"24","118",1646,10606,3778,5494,1334
"1354",2005,"COLORADO","M","Y",0.972,16376,"161","3795",10679,166744,31296,110900,24548
"1355",2005,"COLORADO","M","N",1,16712,"163","3866",10904,171737,32056,114419,25262
"1356",2005,"COLORADO","O","Y",0.925,1109,"8","63",882,11419,1613,9300,506
"1357",2005,"COLORADO","O","N",1,1200,"9","68",954,12348,1744,10057,547
"1358",2005,"COLORADO","R","Y",0.969,569,"1","14",478,4230,917,3030,283
"1359",2005,"COLORADO","R","N",1,586,"1","14",493,4364,946,3126,292
"1360",2005,"CONNECTICUT","M","Y",0.979,8841,"89","3802",4400,80250,13252,57333,9665
"1361",2005,"CONNECTICUT","M","N",1,8923,"90","3836",4439,81641,13486,58371,9784
"1362",2005,"CONNECTICUT","O","Y",1,274,"0","68",180,3395,697,2483,215
"1363",2005,"CONNECTICUT","R","Y",1,438,"12","62",246,4758,1160,3179,419
"1364",2005,"DELAWARE","M","Y",1,4266,"28","1183",2783,21192,4485,14622,2085
"1365",2005,"DELAWARE","O","Y",1,379,"1","71",269,1991,393,1533,65
"1366",2005,"DELAWARE","R","Y",1,687,"8","52",560,3062,933,1930,199
"1367",2005,"DISTRICT OF COLUMBIA","M","Y",1,8032,"195","3700",3971,26133,3577,14836,7720
"1368",2005,"FLORIDA","M","Y",0.999,119621,"833","29542",83103,682668,156216,453234,73218
"1369",2005,"FLORIDA","M","N",1,119632,"833","29545",83110,682738,156231,453282,73225
"1370",2005,"FLORIDA","O","Y",0.967,1993,"12","281",1599,10061,2210,7226,625
"1371",2005,"FLORIDA","O","N",1,2061,"12","291",1654,10410,2287,7476,647
"1372",2005,"FLORIDA","R","Y",1,4264,"38","305",3577,19850,6265,12154,1431
"1373",2005,"GEORGIA","M","Y",0.983,33585,"475","12752",18590,308620,69012,199676,39932
"1374",2005,"GEORGIA","M","N",1,34133,"478","12948",18912,314494,70115,203819,40560
"1375",2005,"GEORGIA","O","Y",0.791,3208,"38","688",2334,30392,5796,23177,1419
"1376",2005,"GEORGIA","O","N",1,4055,"48","870",2950,38403,7323,29287,1793
"1377",2005,"GEORGIA","R","Y",0.794,2015,"30","177",1680,20364,5580,13097,1687
"1378",2005,"GEORGIA","R","N",1,2537,"38","223",2115,25637,7025,16488,2124
"1379",2005,"HAWAII","M","Y",1,2570,"15","841",1480,42383,6209,29376,6798
"1380",2005,"HAWAII","R","Y",0.551,376,"5","88",223,10325,1975,7062,1288
"1381",2005,"HAWAII","R","N",1,683,"9","160",405,18732,3583,12812,2337
"1382",2005,"IDAHO","M","Y",0.996,2666,"23","212",1974,28437,5759,20504,2174
"1383",2005,"IDAHO","M","N",1,2677,"23","212",1984,28565,5786,20595,2184
"1384",2005,"IDAHO","O","Y",0.981,523,"7","41",403,6250,1148,4706,396
"1385",2005,"IDAHO","O","N",1,533,"7","42",411,6368,1170,4795,403
"1386",2005,"IDAHO","R","Y",1,460,"5","12",397,3623,1110,2216,297
"1387",2005,"INDIANA","M","Y",0.886,17518,"303","6280",9443,170388,34663,116894,18831
"1388",2005,"INDIANA","M","N",1,18416,"311","6458",10075,181437,36873,124785,19779
"1389",2005,"INDIANA","O","Y",0.839,794,"9","215",469,19429,3179,15288,962
"1390",2005,"INDIANA","O","N",1,946,"11","256",559,23146,3787,18213,1146
"1391",2005,"INDIANA","R","Y",0.548,516,"19","52",355,6688,1698,4541,449
"1392",2005,"INDIANA","R","N",1,940,"34","95",647,12195,3096,8280,819
"1393",2005,"IOWA","M","Y",0.988,6322,"21","1035",4669,59286,12115,43193,3978
"1394",2005,"IOWA","M","N",1,6354,"21","1037",4694,59783,12198,43586,3999
"1395",2005,"IOWA","O","Y",0.965,1731,"14","106",1447,18013,3710,13378,925
"1396",2005,"IOWA","O","N",1,1793,"14","110",1499,18658,3843,13857,958
"1397",2005,"IOWA","R","Y",0.971,480,"3","7",417,5451,1889,3059,503
"1398",2005,"IOWA","R","N",1,495,"3","7",430,5615,1946,3151,518
"1399",2005,"KANSAS","M","Y",0.998,7686,"77","1582",5344,72131,12583,51769,7779
"1400",2005,"KANSAS","M","N",1,7694,"77","1583",5350,72229,12597,51847,7785
"1401",2005,"KANSAS","O","Y",0.923,1941,"16","166",1506,23199,4120,18084,995
"1402",2005,"KANSAS","O","N",1,2102,"17","180",1631,25129,4463,19588,1078
"1403",2005,"KANSAS","R","Y",0.985,826,"8","30",692,6483,1829,4202,452
"1404",2005,"KANSAS","R","N",1,838,"8","30",703,6583,1857,4267,459
"1405",2005,"KENTUCKY","M","Y",0.926,7559,"90","3028",3784,66799,15358,45670,5771
"1406",2005,"KENTUCKY","M","N",1,7945,"91","3155",3994,72087,16335,49629,6123
"1407",2005,"KENTUCKY","O","Y",0.893,1158,"4","279",733,15107,3205,10989,913
"1408",2005,"KENTUCKY","O","N",1,1297,"4","313",821,16922,3590,12309,1023
"1409",2005,"KENTUCKY","R","Y",0.861,1629,"82","191",876,14292,5625,7246,1421
"1410",2005,"KENTUCKY","R","N",1,1892,"95","222",1018,16599,6533,8416,1650
"1411",2005,"LOUISIANA","M","Y",0.962,20467,"393","4685",14268,128449,29466,86630,12353
"1412",2005,"LOUISIANA","M","N",1,21117,"401","4797",14764,134053,30521,90770,12762
"1413",2005,"LOUISIANA","O","Y",0.535,1320,"11","170",1071,9243,2318,6536,389
"1414",2005,"LOUISIANA","O","N",1,2466,"20","318",2001,17271,4331,12213,727
"1415",2005,"LOUISIANA","R","Y",0.796,2632,"23","177",2321,12166,3605,7845,716
"1416",2005,"LOUISIANA","R","N",1,3306,"29","222",2916,15287,4530,9857,900
"1417",2005,"MAINE","M","Y",1,969,"10","264",504,19662,3654,15130,878
"1418",2005,"MAINE","O","Y",0.99,353,"3","39",218,8062,1342,6489,231
"1419",2005,"MAINE","O","N",1,356,"3","39",220,8141,1355,6553,233
"1420",2005,"MAINE","R","Y",0.958,151,"6","19",87,3914,1259,2428,227
"1421",2005,"MAINE","R","N",1,158,"6","20",91,4086,1314,2535,237
"1422",2005,"MARYLAND","M","Y",1,37983,"544","14171",22085,190814,34211,122973,33630
"1423",2005,"MARYLAND","O","Y",1,681,"3","146",488,3988,744,3102,142
"1424",2005,"MARYLAND","R","Y",1,705,"5","61",600,3681,967,2416,298
"1425",2005,"MASSACHUSETTS","M","Y",0.974,28676,"174","7515",19296,147421,33700,95211,18510
"1426",2005,"MASSACHUSETTS","M","N",1,29142,"175","7613",19630,150695,34484,97367,18844
"1427",2005,"MASSACHUSETTS","O","Y",0.92,87,"0","2",78,502,129,340,33
"1428",2005,"MASSACHUSETTS","O","N",1,95,"0","2",85,546,140,370,36
"1429",2005,"MASSACHUSETTS","R","Y",1,0,"0","0",0,0,0,0,0
"1430",2005,"MICHIGAN","M","Y",0.992,51662,"589","13128",33975,270813,60252,164472,46089
"1431",2005,"MICHIGAN","M","N",1,51860,"590","13175",34100,272836,60605,165908,46323
"1432",2005,"MICHIGAN","O","Y",0.915,1443,"7","85",972,17425,2590,14210,625
"1433",2005,"MICHIGAN","O","N",1,1544,"8","91",1042,18761,2781,15306,674
"1434",2005,"MICHIGAN","R","Y",0.984,2434,"18","75",1559,20906,7019,12681,1206
"1435",2005,"MICHIGAN","R","N",1,2473,"18","76",1584,21246,7133,12887,1226
"1436",2005,"MINNESOTA","M","Y",0.993,13059,"100","4581",6776,125270,23028,89984,12258
"1437",2005,"MINNESOTA","M","N",1,13103,"100","4592",6800,126094,23145,90635,12314
"1438",2005,"MINNESOTA","O","Y",0.995,1171,"3","96",740,19025,2653,15544,828
"1439",2005,"MINNESOTA","O","N",1,1178,"3","97",744,19124,2667,15625,832
"1440",2005,"MINNESOTA","R","Y",1,962,"12","35",602,13083,3904,8044,1135
"1441",2005,"MISSISSIPPI","M","Y",0.876,3439,"94","1269",1559,44147,11376,28114,4657
"1442",2005,"MISSISSIPPI","M","N",1,3730,"102","1331",1729,48045,12360,30631,5054
"1443",2005,"MISSISSIPPI","O","Y",0.797,2028,"40","635",1085,24908,6203,17605,1100
"1444",2005,"MISSISSIPPI","O","N",1,2545,"50","797",1362,31264,7786,22097,1381
"1445",2005,"MISSISSIPPI","R","Y",0.469,871,"29","130",598,7473,3154,3823,496
"1446",2005,"MISSISSIPPI","R","N",1,1856,"62","277",1274,15922,6720,8145,1057
"1447",2005,"MISSOURI","M","Y",0.999,25633,"353","6853",17151,187518,33420,130586,23512
"1448",2005,"MISSOURI","M","N",1,25644,"353","6856",17159,187636,33437,130677,23522
"1449",2005,"MISSOURI","O","Y",0.989,2653,"22","279",2154,26926,4833,20940,1153
"1450",2005,"MISSOURI","O","N",1,2682,"22","282",2178,27226,4887,21173,1166
"1451",2005,"MISSOURI","R","Y",1,2151,"27","58",1917,12947,4498,7438,1011
"1452",2005,"MONTANA","M","Y",0.998,845,"10","119",598,15020,1628,12522,870
"1453",2005,"MONTANA","M","N",1,847,"10","119",600,15044,1631,12542,871
"1454",2005,"MONTANA","O","Y",0.894,651,"3","32",536,7004,743,5814,447
"1455",2005,"MONTANA","O","N",1,727,"3","36",599,7833,831,6502,500
"1456",2005,"MONTANA","R","Y",0.958,1016,"5","21",900,6258,1131,4552,575
"1457",2005,"MONTANA","R","N",1,1060,"5","22",939,6530,1180,4750,600
"1458",2005,"NEBRASKA","M","Y",0.98,4078,"36","964",2704,41074,6155,30199,4720
"1459",2005,"NEBRASKA","M","N",1,4101,"36","967",2721,41367,6219,30404,4744
"1460",2005,"NEBRASKA","O","Y",0.917,621,"4","59",424,13541,2018,11020,503
"1461",2005,"NEBRASKA","O","N",1,676,"4","64",462,14761,2200,12013,548
"1462",2005,"NEBRASKA","R","Y",0.897,243,"4","8",181,3657,846,2564,247
"1463",2005,"NEBRASKA","R","N",1,271,"4","9",202,4079,944,2860,275
"1464",2005,"NEVADA","M","Y",1,13934,"191","4639",8202,96515,21935,48161,26419
"1465",2005,"NEVADA","O","Y",1,155,"5","20",100,1686,348,1221,117
"1466",2005,"NEVADA","R","Y",1,565,"10","43",428,4223,1198,2630,395
"1467",2005,"NEW HAMPSHIRE","M","Y",0.873,1016,"11","264",504,13485,2261,10400,824
"1468",2005,"NEW HAMPSHIRE","M","N",1,1106,"12","280",553,14802,2472,11434,896
"1469",2005,"NEW HAMPSHIRE","O","Y",0.855,494,"5","68",314,7235,1316,5552,367
"1470",2005,"NEW HAMPSHIRE","O","N",1,577,"6","79",367,8457,1538,6490,429
"1471",2005,"NEW HAMPSHIRE","R","Y",0.027,17,"0","0",7,59,18,37,4
"1472",2005,"NEW HAMPSHIRE","R","N",1,46,"0","0",27,273,143,118,12
"1473",2005,"NEW JERSEY","M","Y",1,30919,"417","13215",16079,203391,38980,136728,27683
"1474",2005,"NEW MEXICO","M","Y",0.995,9595,"92","1583",7210,53240,13317,33682,6241
"1475",2005,"NEW MEXICO","M","N",1,9646,"92","1587",7255,53493,13379,33847,6267
"1476",2005,"NEW MEXICO","O","Y",0.892,2638,"22","219",2224,18474,4497,13030,947
"1477",2005,"NEW MEXICO","O","N",1,2956,"25","245",2492,20704,5040,14603,1061
"1478",2005,"NEW MEXICO","R","Y",0.739,693,"19","53",519,4283,1977,1815,491
"1479",2005,"NEW MEXICO","R","N",1,939,"26","72",703,5798,2676,2457,665
"1480",2005,"NEW YORK","M","Y",0.99,82052,"839","34735",43351,369485,60172,274688,34625
"1481",2005,"NEW YORK","M","N",1,82387,"841","34850",43547,372815,60672,277326,34817
"1482",2005,"NEW YORK","O","Y",0.95,1518,"11","239",1097,16717,3067,13227,423
"1483",2005,"NEW YORK","O","N",1,1599,"12","252",1155,17604,3230,13929,445
"1484",2005,"NEW YORK","R","Y",0.957,1773,"20","74",1385,14895,3953,10489,453
"1485",2005,"NEW YORK","R","N",1,1853,"21","77",1448,15571,4132,10965,474
"1486",2005,"NORTH CAROLINA","M","Y",0.982,30298,"385","10403",17867,254799,72224,160599,21976
"1487",2005,"NORTH CAROLINA","M","N",1,30593,"388","10459",18083,258045,73233,162631,22181
"1488",2005,"NORTH CAROLINA","O","Y",0.949,5237,"81","1458",3412,49304,12987,33820,2497
"1489",2005,"NORTH CAROLINA","O","N",1,5510,"85","1533",3591,51865,13655,35586,2624
"1490",2005,"NORTH CAROLINA","R","Y",0.939,4270,"105","604",3244,41272,16351,21483,3438
"1491",2005,"NORTH CAROLINA","R","N",1,4547,"112","643",3454,43945,17410,22874,3661
"1492",2005,"NORTH DAKOTA","M","Y",0.995,330,"3","31",218,7599,1156,5792,651
